locale,group,key,value,basis,source,section,sourceTerm,note
"zh-Hans-CN","names","Anamorphic Bokeh","变形宽银幕散景","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Anamorphic Bokeh / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Enabled","启用","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Enabled / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Transverse CA","倍率色差","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Transverse CA / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Axial CA","轴向色差","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Axial CA / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Axial Focus-Aware","轴向对焦联动","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Axial Focus-Aware / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Magenta-Green","洋红/绿色","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Magenta-Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color Grading","色彩分级","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color Grading / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Red","红","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hans-CN","names","Green","绿","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Blue","蓝","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blue / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Depth Fog","深度雾效","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Fog / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Density","密度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Density / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Start Distance","起始距离","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Start Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color R","红","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color R / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color G","绿","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color G / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color B","蓝","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hans-CN","names","Film Grain","胶片颗粒","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Film Grain / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Intensity","强度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Intensity / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Size","大小","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Speed","速度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Speed / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Fisheye Lens","鱼眼镜头","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Strength","强度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Strength / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Roundness","圆度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Roundness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Lens Size","镜头尺寸","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Lens Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Edge Softness","边缘柔化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
