locale,group,key,value,basis,source,section,sourceTerm,note
"ja-JP","names","Film Grain","フィルムグレイン","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Film Grain / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Intensity","強さ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Intensity / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Size","サイズ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Size / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Speed","速度","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Speed / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Fisheye Lens","魚眼レンズ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Strength","強さ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Strength / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Roundness","真円度","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Roundness / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Lens Size","レンズサイズ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Lens Size / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Edge Softness","周辺ぼかし","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Softness / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Reverse Fisheye","反転魚眼","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse Fisheye / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Center","中心","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","X","横位置","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","X / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Y","縦位置","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Y / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Letterbox","レターボックス","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","2.39:1 Cinemascope","2.39:1 シネマスコープ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","2.35:1 Anamorphic","2.35:1 アナモルフィック","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。 修正: 2.35:1 アナモフィック → 2.35:1 アナモルフィック。"
"ja-JP","names","2.00:1 Univisium","2.00:1 ユニビジウム","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","1.85:1 Theatrical","1.85:1 シアトリカル","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","16:9 Widescreen","16:9 ワイド","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","3:2 DSLR","3:2 DSLR","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","4:3 Classic","4:3 クラシック","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","1:1 Square","1:1 スクエア","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","4:5 Portrait","4:5 縦位置","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。 修正: 4:5 ポートレート → 4:5 縦位置。"
"ja-JP","names","9:16 Vertical","9:16 縦型","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Pixelation","ピクセル化","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Pixelation / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Block Size","ブロックサイズ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Block Size / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Dither","ディザ","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Dither / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Posterize","ポスタリゼーション","adobe-exact","https://helpx.adobe.com/jp/photoshop/using/filter-effects-reference.html","Posterize","ポスタリゼーション","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。 修正: 階調化 → ポスタリゼーション。"
"ja-JP","names","Aspect Ratio","縦横比","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Aspect Ratio / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Tilt-Shift","チルトシフト","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Tilt-Shift / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Depth Mode","距離モード","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Mode / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
"ja-JP","names","Blur","ぼかし","author-adapted","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blur / 機能説明・設定表","","作者の日本語機能説明に基づくUI用作成表現。作者が同じメニュー訳を採用しているという意味ではない。"
