locale,group,key,value,basis,source,section,sourceTerm,note
"fr-FR","names","Edge Feather","Contour progressif","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=progressif&oldid=38494553","progressif","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"fr-FR","names","Max Blur Size","Taille maximale du flou","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=Taille&oldid=38903617","Taille","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Player Visibility","Visibilité des joueurs","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=joueurs&oldid=38282510","joueurs","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Hide Remote Players","Masquer les autres joueurs","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=masquer&oldid=39742630","masquer","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Hide Self","Se masquer","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=masquer&oldid=39742630","masquer","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Avatar Offset","Décalage de l'avatar","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=d%C3%A9calage&oldid=39783957","décalage","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Rotate With Avatar","Tourner avec l'avatar","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"fr-FR","names","Drop (Reset to Hand)","Revenir à la main","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=revenir&oldid=39796826","revenir","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Move Drone Vertical","Déplacer le drone verticalement","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=d%C3%A9placer&oldid=39791150","déplacer","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Camera Pins & Dolly","Repères de caméra et travelling","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=travelling&oldid=38623801","travelling","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Teleport","Téléportation","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"fr-FR","names","Dolly","Travelling","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=travelling&oldid=38623801","travelling","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Reset to Hand","Revenir à la main","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=revenir&oldid=39796826","revenir","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Show Pins","Afficher les repères","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=afficher&oldid=39719314","afficher","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Show Path","Afficher le trajet","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=afficher&oldid=39719314","afficher","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Show Numbers","Afficher les numéros","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=afficher&oldid=39719314","afficher","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Playback","Position de lecture","dictionary-candidate","https://fr.wiktionary.org/w/index.php?title=Position&oldid=39065779","Position","","Dolly playback position, not the camera image-review menu. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"fr-FR","names","Move","Déplacement manuel","review-required","","","","Manual dolly movement. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
